2,8,43,57
2,10,22,78
2,9,0,100
2,10,22,78
4,17,100,0
3,11,11,89
2,13,17,83
4,31,4,93
2,17,81,0
2,10,22,78
2,18,6,94
13,48,6,86
2,10,22,78
2,10,22,78
8,41,12,82
10,49,15,82
2,10,22,78
2,9,25,75
2,10,22,78
3,16,7,93
3,18,6,94
2,10,22,78
11,53,19,74
2,18,12,88
9,37,10,86
4,25,5,86
8,43,3,92
6,43,8,84
4,24,5,86
1,4,25,75
14,67,4,96
2,10,22,78
3,14,0,92
7,39,3,94
2,10,22,78
10,52,5,86
14,65,6,92
3,22,15,85
7,33,4,93
7,31,4,96
7,47,2,95
20,97,3,88
3,17,7,93
19,85,3,94
5,35,3,94
9,43,3,89
5,32,18,82
2,10,22,78
1,5,20,60
2,10,22,78
2,10,22,78
13,63,24,69
2,10,22,78
8,57,4,94
6,31,12,88
9,50,21,71
4,20,0,94
9,45,3,89
1,11,9,91
2,8,14,86
2,10,22,78
8,39,0,97
2,10,22,78
14,66,2,98
9,41,3,97
7,31,28,72
17,83,1,93
5,29,4,92
2,14,15,85
2,10,22,78
2,10,22,78
2,10,22,78
2,10,11,89
1,4,100,0
5,19,7,93
5,29,4,92
11,72,3,95
4,22,16,74
2,10,22,78
5,23,5,95
6,36,3,94
2,12,9,91
2,8,14,71
1,4,25,75
2,15,14,86
13,59,2,89
2,10,11,89
2,10,22,78
2,11,10,90
5,25,5,95
4,23,5,95
8,38,3,94
2,10,22,78
2,10,22,78
2,15,7,86
12,61,2,88
2,10,22,78
2,10,22,78
2,10,11,78
9,39,13,87
2,10,22,78
3,16,0,100
2,9,25,75
2,10,22,78
4,23,5,90
2,10,22,78
14,69,4,80
2,9,12,88
4,28,12,88
13,66,6,93
2,10,22,78
7,38,3,88
4,18,20,67
2,10,22,78
8,45,3,89
2,10,22,78
11,52,2,90
2,10,22,78
6,30,4,96
2,8,100,0
2,10,22,78
2,11,10,90
2,8,14,71
4,12,0,100
2,8,14,71
5,24,5,85
4,19,6,94
12,61,2,90
2,10,22,78
2,10,22,78
2,10,22,78
4,17,7,86
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
11,57,2,89
2,10,22,78
21,93,1,97
11,52,2,98
5,22,94,0
9,52,50,48
2,7,0,100
2,11,10,80
2,15,7,86
2,10,22,78
10,41,6,78
5,27,0,91
2,14,8,92
2,10,22,78
2,10,22,78
3,16,7,93
18,96,1,92
2,10,22,78
2,13,17,83
11,54,7,84
2,10,22,78
6,30,4,96
7,34,4,93
3,13,0,100
2,14,8,85
1,10,0,100
2,10,22,78
2,10,22,78
11,53,7,91
13,68,2,93
2,10,22,78
7,38,3,97
5,31,4,96
5,22,0,100
2,10,22,78
2,18,6,82
2,9,12,88
4,29,4,96
2,18,12,82
2,10,22,78
4,21,6,83
5,26,23,68
3,11,33,67
12,65,4,91
2,10,22,78
14,62,6,86
2,10,22,67
2,12,9,82
2,10,22,78
2,7,33,67
2,10,22,78
9,50,5,86
6,25,5,90
2,10,22,78
2,10,22,78
15,85,0,96
2,10,22,78
2,10,22,78
10,46,5,78
2,11,20,80
4,25,5,91
3,16,7,93
3,20,6,94
2,10,22,78
2,14,8,92
2,8,100,0
2,10,22,78
5,25,5,95
5,21,6,94
2,10,22,78
4,21,6,89
1,6,17,67
10,58,2,90
3,17,7,93
2,10,22,78
2,16,13,87
3,18,6,88
2,14,8,92
3,19,6,94
5,13,33,33
2,10,22,78
2,10,22,78
5,21,6,94
4,14,9,91
2,11,20,80
3,17,20,80
6,43,3,89
2,10,22,78
2,11,10,80
2,10,22,78
3,19,6,88
5,31,4,89
5,35,0,100
2,19,6,94
8,46,3,92
3,15,8,85
2,10,22,78
2,10,22,78
3,16,7,93
11,50,5,88
4,18,80,0
2,11,10,80
1,4,0,100
7,35,3,97
17,90,15,80
2,10,22,78
2,10,22,78
6,38,18,79
2,7,17,83
2,8,14,86
5,31,4,89
1,6,17,83
2,10,22,78
6,39,3,97
10,50,7,83
2,10,22,78
2,11,10,80
8,46,5,90
4,31,4,96
8,53,2,96
1,8,12,88
9,56,2,96
2,10,22,78
14,67,2,93
2,10,22,78
1,11,9,91
2,10,22,78
2,10,22,78
2,10,22,78
2,8,14,71
2,14,15,85
2,10,22,78
7,40,3,82
1,9,11,89
2,15,7,93
5,21,65,24
4,17,29,64
2,10,22,78
10,52,5,95
2,10,22,78
5,31,0,96
5,34,3,93
3,17,7,93
1,5,20,80
2,13,8,92
3,23,14,81
2,10,22,78
12,59,2,92
9,55,4,94
2,10,22,78
2,17,6,88
3,19,6,94
8,39,3,94
1,11,9,91
5,25,5,90
2,10,22,78
3,15,8,92
2,8,14,86
4,20,6,82
4,15,100,0
2,10,22,78
5,19,13,87
1,8,12,75
2,13,8,92
10,61,2,94
11,51,5,95
2,10,22,78
3,16,7,93
2,10,22,78
10,43,3,91
3,16,0,93
3,16,7,93
2,10,22,78
6,31,4,92
2,11,20,80
16,72,4,95
3,18,6,94
2,8,14,71
11,50,2,90
14,90,4,94
6,36,3,84
3,23,10,90
8,44,5,86
6,40,6,91
2,10,22,78
2,10,22,78
5,29,4,92
2,10,22,78
5,40,3,92
5,37,3,97
2,10,22,78
6,33,4,93
3,24,5,95
2,6,20,80
8,40,3,91
8,50,5,93
1,10,10,90
8,38,3,94
4,16,8,92
3,13,9,91
2,10,22,78
1,2,0,0
2,10,22,78
2,10,22,78
2,10,22,78
6,33,4,96
2,10,22,78
2,13,8,92
2,10,22,78
10,41,3,94
5,31,4,93
7,27,5,95
2,17,12,69
2,8,14,86
15,80,11,82
6,33,0,100
2,10,22,78
2,10,22,78
13,88,3,89
1,8,12,88
2,10,22,78
6,37,6,84
11,62,2,96
4,19,6,94
4,19,6,94
2,14,8,85
11,53,5,86
11,60,4,92
3,15,8,77
2,10,22,78
2,14,8,92
1,2,0,0
8,47,2,78
8,35,7,86
2,20,11,68
2,10,22,78
4,28,0,96
2,10,22,78
3,15,8,92
11,50,2,90
2,15,7,86
2,10,22,78
5,28,4,96
2,10,22,78
2,10,22,78
4,26,4,96
2,8,14,71
2,10,22,78
2,10,22,78
2,8,29,71
6,45,2,90
12,64,4,92
9,49,5,83
2,9,12,88
17,101,1,96
7,35,3,83
6,31,4,92
2,9,25,75
12,43,84,0
9,56,8,90
2,19,0,94
1,12,8,83
6,39,3,94
6,30,4,92
3,29,4,93
9,40,3,94
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
6,34,0,100
11,65,4,89
19,100,2,85
6,27,5,95
2,10,22,78
2,11,10,90
2,15,14,79
9,48,10,80
4,25,5,95
2,10,22,78
3,18,19,81
5,18,0,100
5,29,16,76
9,44,3,97
2,10,22,78
19,94,3,96
2,10,22,78
4,21,6,78
3,14,8,92
2,18,6,88
7,51,22,67
5,28,4,96
3,19,6,88
4,23,20,80
2,10,22,78
2,10,22,78
3,11,11,78
2,10,22,78
3,17,7,93
2,15,7,86
2,10,22,78
2,15,7,93
6,36,3,94
1,7,14,86
17,75,7,86
10,49,2,95
2,8,29,71
12,68,4,89
9,55,6,81
1,8,12,88
4,24,5,95
1,5,20,80
2,10,22,78
2,10,22,78
9,41,3,91
2,10,22,78
1,4,25,50
2,10,22,78
10,51,2,88
2,10,22,78
3,10,12,88
2,10,22,78
10,53,5,93
2,10,22,78
2,10,22,78
3,10,12,75
2,10,22,78
14,62,2,90
3,18,6,94
1,8,12,75
2,10,22,78
2,10,22,78
2,14,0,92
2,10,22,78
2,10,22,78
5,31,7,89
2,15,7,79
2,15,7,93
1,5,20,80
5,32,4,93
3,25,4,91
2,10,22,78
2,10,22,78
2,14,15,77
3,15,0,100
3,17,7,93
16,74,2,98
7,40,3,88
2,21,10,85
10,54,7,84
11,53,0,91
2,10,22,78
4,20,6,94
6,32,19,78
2,10,22,78
9,37,0,97
2,10,22,78
6,57,12,85
2,10,22,78
2,10,22,78
2,10,22,78
2,14,15,85
20,87,1,88
3,22,5,95
17,70,0,93
20,97,1,92
11,63,6,85
13,64,4,90
3,10,12,75
2,10,22,78
2,10,11,89
4,23,5,65
2,9,12,88
5,20,12,81
2,10,22,78
2,8,14,71
7,51,2,98
2,14,0,77
2,10,22,78
4,20,6,94
1,11,9,91
2,10,22,78
2,13,8,92
2,10,22,78
6,29,4,92
5,28,4,96
5,39,14,86
2,10,22,78
8,41,3,94
2,10,22,78
4,23,0,100
6,28,4,96
10,50,2,98
5,30,4,96
2,10,22,78
2,10,22,78
4,30,0,100
9,54,0,100
2,11,20,80
1,7,14,86
2,10,22,78
2,12,100,0
2,10,22,78
3,19,6,88
1,8,12,88
5,28,4,92
10,54,4,84
6,22,6,88
2,10,22,78
2,10,22,78
1,8,12,75
5,17,8,85
4,26,4,91
2,10,22,78
8,44,11,89
11,67,0,96
9,54,2,98
5,25,5,95
6,35,20,80
2,10,22,78
13,60,4,85
2,10,22,78
2,13,17,83
13,71,3,90
6,36,3,90
6,33,4,93
10,56,4,87
2,11,20,80
6,28,9,78
3,13,9,91
9,44,3,94
5,27,4,91
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,24,9,91
8,39,3,91
2,10,22,78
2,7,17,83
2,13,8,92
4,21,6,94
3,21,5,84
3,22,15,85
2,10,22,78
6,41,6,92
2,9,0,100
2,10,22,78
2,10,22,78
2,10,22,78
6,44,3,92
1,7,14,86
1,3,100,0
2,10,22,78
2,10,22,78
4,27,4,79
3,20,6,94
2,10,22,78
12,77,88,0
3,21,16,63
4,25,5,91
13,62,2,98
7,35,3,93
2,10,22,78
2,10,22,78
10,55,7,83
2,10,22,78
3,19,6,88
2,10,22,78
13,74,2,97
9,50,5,93
2,10,22,78
3,18,0,100
2,10,22,78
6,38,6,94
3,18,19,62
3,10,12,75
9,50,2,98
8,37,3,97
14,79,0,94
2,10,22,78
2,10,22,78
13,62,2,98
2,7,17,83
2,10,22,78
2,10,22,78
15,73,2,92
2,10,22,78
1,15,73,0
10,46,5,92
3,18,6,88
1,10,10,90
4,36,3,91
2,7,17,83
4,18,7,87
2,10,22,78
9,40,6,88
2,11,20,80
2,10,22,78
2,10,22,78
12,58,6,89
3,19,6,88
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
1,8,12,75
2,10,22,78
2,10,22,78
6,26,5,90
11,56,2,96
2,10,22,78
7,28,5,95
2,10,22,78
4,17,7,93
2,11,20,80
2,10,22,78
2,10,22,78
2,10,22,78
9,55,4,96
2,10,22,78
9,65,2,96
3,17,7,87
5,27,17,83
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
4,21,22,78
3,21,5,95
3,24,5,91
8,42,6,86
14,77,16,75
2,10,22,78
2,10,22,78
6,30,0,100
7,33,7,89
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,9,25,75
6,27,9,86
2,10,22,78
4,14,9,73
2,10,22,78
2,14,15,85
12,76,9,82
2,9,25,75
10,63,2,96
5,37,6,85
2,14,15,85
2,10,22,78
2,10,22,78
3,10,12,88
2,10,22,78
2,10,22,78
16,88,4,86
7,45,13,85
5,29,16,80
1,6,0,67
3,18,6,88
6,34,17,83
2,10,22,78
3,17,7,93
2,10,22,78
2,10,22,78
2,8,14,71
4,26,4,91
7,34,0,100
7,34,7,89
7,47,15,80
4,26,4,91
10,71,3,89
6,34,3,76
2,10,22,78
6,36,6,90
7,51,13,84
1,7,14,86
3,18,100,0
4,20,12,82
4,31,11,86
9,45,5,92
8,41,6,91
2,10,22,78
2,10,22,78
2,10,22,78
20,99,1,89
5,20,62,31
2,10,22,78
7,40,3,91
2,10,22,78
1,7,14,86
16,89,3,96
2,10,22,78
2,10,22,78
2,10,22,78
6,24,5,95
4,20,6,94
2,10,22,78
2,10,22,78
6,29,8,83
4,20,6,88
3,17,7,87
6,40,9,77
4,26,4,87
13,70,3,90
10,47,3,87
2,10,22,78
4,22,16,79
2,10,22,78
3,21,5,89
11,53,2,91
2,10,22,78
2,10,22,78
2,10,22,78
3,15,8,92
20,103,95,0
5,31,93,0
9,45,8,92
9,50,2,95
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
7,26,0,100
14,61,2,96
12,57,2,91
4,27,8,83
2,10,22,78
2,10,22,78
2,10,22,78
1,4,25,50
2,10,22,78
3,20,6,94
5,30,4,92
2,10,22,78
5,36,3,78
2,16,13,87
3,15,0,100
2,10,22,78
12,53,10,83
2,10,22,78
2,10,22,78
2,10,22,78
25,128,3,97
2,10,22,78
3,18,6,88
2,10,22,78
2,8,14,71
3,12,20,80
2,10,22,78
6,34,0,100
2,10,22,78
2,12,9,82
2,10,22,78
3,11,11,78
8,41,100,0
2,12,0,91
2,9,12,88
2,10,22,78
3,12,10,90
6,31,4,96
5,23,5,95
12,55,11,86
2,10,22,78
2,10,22,78
2,10,22,78
3,18,6,88
7,33,4,85
2,10,22,78
10,63,7,85
2,10,22,78
5,30,8,85
1,7,14,86
3,17,7,80
2,10,22,78
11,61,2,90
5,38,15,82
10,66,2,98
2,9,25,75
6,29,12,88
3,9,14,86
12,70,3,90
18,85,3,90
2,10,22,78
2,10,22,78
2,10,22,78
2,11,20,80
1,4,0,100
2,16,13,87
4,18,0,100
5,41,5,95
5,24,5,90
4,21,6,94
4,14,9,82
10,48,5,85
3,18,12,88
8,45,5,89
2,10,22,78
1,10,10,60
12,56,2,91
2,10,22,78
5,24,5,95
3,12,10,90
6,32,26,70
2,10,22,78
2,14,15,85
2,17,6,88
5,31,4,96
2,10,22,78
11,57,2,87
2,10,22,78
2,10,22,78
8,54,2,96
9,48,23,69
2,10,22,78
2,10,22,78
2,10,22,78
4,25,9,82
20,94,5,87
4,14,9,91
5,24,5,95
11,56,2,87
2,11,20,80
2,19,6,89
3,14,8,92
2,10,22,78
2,10,22,78
2,10,22,78
14,59,2,98
10,63,91,0
2,14,15,85
2,10,22,78
6,35,3,93
3,16,93,0
2,10,22,78
2,10,22,78
5,20,12,88
20,110,1,91
18,81,2,98
2,8,14,71
4,20,24,65
5,29,12,88
2,10,22,78
15,69,6,91
2,10,22,78
2,10,22,78
4,15,8,83
5,25,5,95
13,69,9,86
2,10,22,78
2,10,22,78
13,58,2,91
2,10,22,78
2,16,100,0
16,78,0,92
5,29,4,96
5,33,21,76
2,10,22,78
2,10,22,78
4,26,4,91
2,10,22,78
6,31,8,88
2,10,22,78
3,11,11,89
2,10,22,78
2,9,12,88
8,43,3,92
18,90,4,96
2,10,22,78
5,25,5,71
11,55,4,82
7,37,3,94
8,39,3,97
2,10,22,78
2,10,22,78
3,19,6,88
21,89,3,97
3,12,10,80
9,59,2,90
2,10,22,78
13,67,2,96
3,18,19,75
2,10,22,78
2,10,22,78
5,43,5,90
6,36,97,0
2,10,22,78
2,10,89,0
5,28,17,83
2,10,22,78
7,35,3,93
5,26,5,91
9,47,8,79
2,10,22,78
2,19,6,89
15,84,0,96
2,10,22,78
14,69,5,93
6,32,4,93
1,6,17,83
11,38,4,89
2,10,22,78
9,43,6,89
2,10,22,78
6,27,5,95
2,10,22,78
10,50,2,95
5,19,7,93
2,10,22,78
2,10,22,78
2,10,22,78
5,24,5,95
1,5,20,80
2,10,11,78
2,10,22,78
7,30,4,96
4,26,4,83
2,10,22,78
4,15,8,83
7,34,4,82
22,100,1,99
8,39,3,97
2,21,5,90
8,59,2,96
2,10,22,78
10,52,5,86
11,46,3,92
2,10,22,78
6,32,96,0
3,10,62,38
13,61,8,88
3,22,5,95
37,176,2,94
2,10,22,78
2,15,14,86
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,19,6,89
4,34,10,90
2,11,10,90
5,25,5,95
2,9,25,75
9,46,5,87
5,26,41,55
19,91,3,92
5,19,7,80
2,10,22,78
2,10,22,78
2,10,22,78
2,18,6,94
2,10,22,78
10,49,5,85
5,23,5,89
2,9,25,75
4,23,5,85
9,48,2,98
5,22,6,89
2,10,22,78
2,10,22,78
5,23,11,84
2,20,5,95
5,22,6,89
5,32,4,96
13,69,2,86
11,59,2,96
5,31,4,89
7,30,4,92
6,44,3,95
7,35,3,86
5,30,8,88
9,41,21,76
20,106,1,97
5,34,3,97
4,15,8,92
11,49,3,95
6,36,13,84
2,9,25,75
8,37,3,97
7,34,0,96
6,37,16,84
13,63,4,90
3,23,10,90
15,80,2,95
5,28,4,96
4,14,9,91
4,19,19,75
8,46,3,95
10,45,6,81
4,23,5,90
8,48,17,76
6,29,4,92
8,43,6,92
19,104,1,99
11,51,2,93
6,40,3,89
7,34,7,93
4,21,6,89
7,40,9,74
2,8,14,86
7,33,7,93
2,14,8,85
13,68,2,95
2,15,7,86
6,33,7,81
11,43,3,88
10,49,5,90
7,28,5,86
7,32,4,85
10,41,3,97
10,45,6,92
6,31,4,92
7,31,12,88
2,13,8,83
4,17,7,93
8,40,3,97
2,11,20,80
4,20,6,94
11,61,88,0
3,13,27,73
1,5,20,60
4,23,5,90
3,16,7,93
2,13,8,92
5,36,3,97
17,96,2,92
4,22,11,89
1,6,17,83
3,13,9,82
8,41,3,79
2,7,17,83
3,20,6,89
14,69,2,98
2,10,22,78
4,22,11,89
12,52,2,85
3,19,6,76
5,28,17,79
7,42,3,97
4,25,5,95
4,23,5,90
6,28,4,96
5,38,9,82
10,45,6,83
12,63,4,94
2,10,22,78
2,10,22,78
9,53,2,98
6,32,4,96
14,84,1,93
2,14,15,85
2,10,11,78
1,5,20,60
2,10,22,78
2,10,22,78
18,91,1,92
6,36,6,87
3,9,14,86
7,33,4,93
16,93,1,92
1,9,11,78
3,14,17,83
2,8,29,71
10,51,2,88
2,9,25,75
5,23,16,84
8,44,16,78
18,96,4,89
11,53,2,91
11,51,5,85
4,28,4,96
5,33,3,97
11,59,2,90
2,10,22,78
15,75,0,97
2,10,22,78
2,10,22,78
9,45,5,81
15,70,0,100
3,14,8,92
11,50,28,65
5,26,23,73
1,11,9,91
7,35,7,86
2,9,25,75
6,37,3,97
2,10,22,78
15,81,3,96
10,60,2,96
7,48,5,93
5,33,7,90
2,10,22,78
15,60,4,87
2,10,22,78
20,98,1,90
6,33,7,86
6,30,20,80
2,14,0,100
2,8,29,71
3,18,6,88
5,28,8,79
7,39,3,91
2,13,8,92
5,38,3,97
4,20,6,94
5,24,20,80
3,10,12,75
1,2,50,0
15,59,0,93
7,46,2,98
7,36,3,93
2,23,5,91
9,47,0,100
7,42,3,97
2,10,22,78
10,60,4,88
6,17,33,42
2,11,20,70
5,25,5,95
2,10,22,78
12,58,15,77
11,45,6,80
2,10,22,78
1,6,100,0
1,11,9,82
2,16,13,87
2,10,22,78
4,29,8,85
5,31,4,93
2,10,22,78
5,31,7,85
2,10,22,78
2,10,22,78
2,14,8,77
2,10,22,78
2,10,22,78
6,31,23,69
3,18,6,94
7,38,12,84
4,18,7,87
2,10,22,78
2,8,14,86
2,10,22,78
4,19,6,88
2,8,29,71
4,23,5,90
2,10,22,78
2,10,22,78
2,8,14,86
2,10,22,78
7,27,5,90
1,4,0,100
16,75,7,87
4,22,21,79
4,20,6,94
10,46,89,0
2,10,22,78
6,31,4,92
2,11,20,80
13,65,6,92
6,25,100,0
4,24,19,67
4,32,14,83
2,10,22,78
5,28,12,79
3,19,6,88
8,38,19,77
4,17,36,64
5,26,5,91
5,25,5,90
9,39,3,94
13,78,2,94
2,10,22,78
2,10,22,78
2,10,22,78
3,12,10,90
7,42,3,97
10,46,5,92
10,41,6,81
4,29,8,85
13,70,2,93
2,11,20,80
2,9,25,75
2,10,22,78
6,37,3,94
6,30,4,92
2,9,12,88
12,62,4,92
2,10,22,78
6,27,0,100
11,52,7,86
2,17,12,81
8,40,3,94
2,10,22,78
3,29,4,89
2,10,22,78
8,42,0,100
12,54,2,98
12,64,2,96
2,10,22,78
6,24,5,95
2,7,17,67
4,25,5,95
2,10,22,78
9,48,2,85
15,84,3,90
13,64,2,92
2,10,22,78
6,31,4,92
8,42,0,100
2,10,22,78
7,38,3,97
10,47,5,95
10,65,5,88
11,53,2,88
2,10,22,78
2,10,22,78
4,21,6,78
5,30,8,88
11,65,20,69
3,21,16,79
2,18,6,94
2,10,22,78
2,10,22,78
3,18,6,94
3,19,18,76
2,10,22,78
6,34,14,69
7,43,19,76
8,35,4,93
12,56,4,87
2,10,22,78
2,10,22,78
2,10,22,78
7,37,3,93
2,8,14,86
4,27,4,96
2,10,22,78
3,20,11,89
2,10,22,78
2,10,22,78
7,42,6,92
2,10,22,78
5,28,4,96
7,33,7,89
25,115,3,92
5,27,17,83
2,10,22,78
3,23,5,86
5,32,4,96
6,29,8,88
11,55,2,89
2,11,20,80
2,10,22,78
2,10,22,78
2,7,17,83
2,10,22,78
13,72,3,87
8,46,3,95
1,10,80,0
2,10,22,78
2,13,8,92
10,46,8,81
2,10,22,78
2,8,14,71
14,71,93,2
8,37,3,97
5,29,4,96
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
3,21,5,95
3,21,16,79
8,44,3,95
10,52,9,74
13,51,3,97
2,21,5,95
16,98,0,99
10,48,90,0
3,20,6,89
3,15,8,92
12,59,4,88
7,42,3,94
13,68,4,91
11,74,38,55
2,10,22,78
4,26,4,96
7,37,3,94
9,46,3,97
11,58,2,92
3,17,7,73
1,6,17,83
4,19,6,94
2,11,20,80
3,23,14,86
4,22,5,89
4,20,6,88
4,22,5,95
2,9,25,75
4,20,18,82
6,32,11,78
2,9,25,75
5,28,4,88
2,9,75,0
10,53,5,84
3,15,8,85
2,8,29,71
23,107,1,99
5,28,4,96
4,29,15,85
11,52,2,90
3,15,0,62
13,79,3,94
4,21,6,89
2,10,0,89
2,9,12,75
2,10,22,78
4,22,5,84
9,47,3,95
2,11,10,90
4,18,7,93
2,8,29,71
2,10,22,78
6,33,4,93
10,46,5,84
2,12,9,91
10,53,5,84
4,25,5,95
2,17,6,94
2,10,22,78
2,11,20,80
11,47,43,54
2,9,25,75
3,20,0,100
11,51,2,90
9,42,6,94
11,62,2,92
12,64,2,98
13,65,4,92
2,10,22,78
2,10,22,78
6,34,3,90
2,10,22,78
3,29,4,93
4,25,86,0
2,10,22,78
2,10,22,78
6,30,4,92
10,47,3,87
11,50,5,90
2,8,29,71
7,31,4,96
2,8,29,71
7,35,3,97
9,48,2,92
1,8,12,88
5,33,3,97
2,10,22,78
14,79,2,97
18,114,52,42
10,53,2,95
2,8,29,71
8,44,0,100
6,33,14,79
4,18,7,93
14,68,4,85
6,24,5,89
11,59,2,94
4,19,6,94
5,27,4,91
7,35,3,79
5,33,3,72
4,30,4,93
11,61,4,92
2,13,8,92
4,23,5,85
2,8,29,71
6,34,3,90
2,10,22,78
7,38,3,97
11,59,8,88
2,8,29,71
5,22,6,89
6,40,3,97
2,12,9,91
4,27,4,92
2,15,7,93
2,8,29,71
13,73,2,90
4,21,17,83
16,101,1,94
8,43,36,61
13,64,2,92
5,27,4,96
12,84,1,92
6,30,4,92
8,51,100,0
5,33,3,90
9,63,7,85
6,28,4,83
6,31,4,92
14,64,10,86
6,36,39,42
5,23,16,74
18,117,1,92
12,51,10,88
10,56,2,87
9,47,97,0
2,11,20,80
2,8,29,71
11,67,0,93
5,31,4,96
4,14,9,91
2,10,22,67
10,55,17,78
10,70,2,97
6,35,3,93
11,56,2,93
9,42,6,74
6,30,4,96
5,19,7,87
9,58,4,92
9,42,3,94
11,76,14,68
12,61,2,84
5,29,4,84
2,8,14,86
15,93,3,95
15,63,2,94
3,20,6,83
5,35,16,81
4,35,12,84
6,31,4,96
7,35,10,72
7,32,19,81
2,8,29,71
8,51,7,86
2,8,29,71
5,30,4,92
6,27,5,91
14,87,4,91
5,21,6,76
4,31,4,93
5,30,12,77
1,3,100,0
8,40,0,100
27,121,3,88
5,31,7,85
7,28,55,32
5,27,4,91
4,16,92,0
5,22,0,100
10,51,2,95
3,26,46,42
4,19,6,81
7,39,33,61
2,12,18,82
